symbol,company,price,target_price,upside,analyst_count,buy_percentage,total_ratings,A,EXRET,beta,pe_trailing,pe_forward,peg_ratio,dividend_yield,short_float_pct,insider_buy_pct,insider_transactions,last_earnings,exchange
BVI.PA,Bureau Veritas SA,28.96,34.54118,19.27203038674033,17.0,70.59,17.0,A,13.604126249999997,0.877,23.168,19.567566,2.0677,3.11,,,,2025-02-25,PA
BVXP.L,Bioventix PLC,2900.0,5100.0,75.86206896551724,1.0,,,,,0.441,18.954248,0.1617401,,5.34,,,,,L
BWB.DE,Baader Bank Aktiengesellschaft,4.22,,,,,,,,1.162,15.629628,7.6727266,,,,,,2024-10-31,DE
BWE.OL,BW Energy Limited,25.95,33.886284,30.58298265895956,4.0,75.0,4.0,A,22.93723699421967,1.684,3.634454,41.19048,,,,,,2025-01-31,OL
BWLPG.OL,BW LPG Limited,130.3,177.79744,36.45237145049882,3.0,100.0,3.0,A,36.45237145049882,,3.2623937,6.495514,,14.34,,,,2025-02-27,OL
BWO.OL,BW Offshore Limited,30.1,34.711403,15.320275747508294,3.0,66.67,3.0,A,10.21402784086378,1.88,3.909091,94.0625,,9.75,,,,2025-02-27,OL
BWY.L,Bellway p.l.c.,2340.0,3122.4119,33.43640598290598,17.0,76.47,17.0,A,25.568819655128205,1.469,21.46789,0.11104257,0.5296,2.31,,,,,L
BXT.DE,BioNxt Solutions Inc.,0.335,,,,,,,,0.501,,,,,,,,,DE
BYG.L,Big Yellow Group Plc,929.0,1196.667,28.8123789020452,15.0,60.0,15.0,A,17.28742734122712,0.709,6.830882,0.15108147,,4.87,,,,2024-11-18,L
BYIT.L,Bytes Technology Group plc,419.4,600.3,43.133047210300425,10.0,90.91,11.0,A,39.21225321888412,0.753,19.971428,0.16603325,,2.17,,,,,L
BYW.DE,BayWa Aktiengesellschaft,22.5,12.0,-46.66666666666666,1.0,100.0,1.0,A,-46.66666666666666,0.513,,-2.3243802,,,,,,2024-11-14,DE
BYW6.DE,BayWa Aktiengesellschaft,8.07,,,,,,,,0.513,,3.5240173,,,,,,2024-11-14,DE
BZU.MI,Buzzi S.p.A.,43.56,45.35714,4.125665748393015,14.0,50.0,14.0,A,2.0628328741965074,1.039,8.425532,8.764588,,1.38,,,,2025-02-07,MI
C1V.DE,mVISE AG,0.545,1.3,138.5321100917431,1.0,,,,,1.372,,6.8125005,,,,,,,DE
C3RY.DE,Cherry SE,0.788,0.8,1.522842639593902,1.0,0.0,1.0,A,0.0,1.055,,-2.9185183,,,,,,2024-11-06,DE
CA.PA,Carrefour SA,12.805,14.65294,14.43139398672393,17.0,41.18,17.0,A,5.942848043732914,0.51,11.967289,6.1562505,1.9328,7.18,,,,2025-02-19,PA
CA1.DE,Circus SE,17.6,58.05,229.8295454545454,2.0,100.0,2.0,A,229.8295454545454,,,-26.268656,,,,,,,DE
CABK.MC,"CaixaBank, S.A.",6.688,6.6435,-0.6653708133971148,20.0,60.0,20.0,A,-0.3992224880382689,0.77,8.8,16.312195,,6.51,,,,2025-01-30,MC
CABP.L,CAB Payments Holdings Limited,51.2,82.5,61.1328125,4.0,50.0,4.0,A,30.56640625,,6.4000006,0.046929426,,,,,,2024-09-04,L
CADLR.OL,Cadeler A/S,51.5,81.559975,58.36888349514562,7.0,100.0,7.0,A,58.36888349514562,0.576,,8.848797,,,,,,2024-11-26,OL
CAF.MC,"Construcciones y Auxiliar de Ferrocarriles, S.A.",38.15,46.86,22.830930537352568,10.0,90.0,10.0,A,20.547837483617315,1.165,12.227565,13.625001,,2.94,,,,2025-02-26,MC
CAF.PA,Caisse Régionale de Crédit Agricole Mutuel de Paris et d'Ile-de-France,75.61,,,,,,,,0.55,10.973875,,,3.88,,,,2025-02-03,PA
CAFO.PA,Centrale d'Achat Française pour l'Outre-Mer Société Anonyme,8.12,,,,,,,,0.556,5.043478,10.410256,,2.59,,,,2020-05-15,PA
CAM.L,Camellia Plc,4660.0,20000.0,329.1845493562232,1.0,100.0,1.0,A,329.1845493562232,0.443,,-0.29251146,,,,,,,L
CAMBI.OL,Cambi ASA,20.4,21.5,5.392156862745101,2.0,100.0,2.0,A,5.3921568627451,1.028,24.285715,19.06542,,8.58,,,,2024-11-06,OL
CAML.L,Central Asia Metals plc,153.6,213.45503,38.968118489583325,5.0,66.67,6.0,A,25.980044597005204,1.105,9.035295,4.654546,,11.72,,,,,L
CAN.L,Canal+ SA,174.0,339.275,94.98563218390802,8.0,87.5,8.0,A,83.11242816091952,,,,,,,,,,L
CAP.PA,Capgemini SE,149.15,200.0,34.09319477036541,17.0,70.59,17.0,A,24.066386188400944,1.108,15.749735,12.367329,2.1669,2.28,,,,2025-02-18,PA
CAPD.L,Capital Limited,75.0,130.96269,74.61692000000002,4.0,100.0,3.0,A,74.61692000000002,0.548,6.25,4.6875,,4.06,,,,2024-10-17,L
CAPSL.OL,Capsol Technologies ASA,10.55,20.5,94.31279620853078,2.0,100.0,2.0,A,94.31279620853078,,,-31.029411,,,,,,2025-02-24,OL
CAR.L,Carclo plc,22.0,47.0,113.63636363636364,1.0,100.0,1.0,A,113.63636363636364,0.848,,0.041984733,,,,,,2024-12-05,L
CARD.L,Card Factory plc,90.7,160.429,76.87872105843438,7.0,85.71,7.0,A,65.8927518191841,2.003,7.558333,0.056440573,,6.28,,,,,L
CARM.PA,Carmila S.A.,17.34,20.45,17.935409457900796,6.0,66.67,6.0,A,11.957537485582462,1.419,7.8461537,9.796611,,6.92,,,,2025-02-11,PA
CARR.L,Carr's Group plc,142.0,190.0,33.80281690140845,2.0,50.0,2.0,A,16.901408450704224,0.854,,0.16608186,,5.67,,,,2024-12-12,L
CAST.ST,Castellum AB (publ),119.95,121.6,1.3755731554814463,10.0,20.0,10.0,A,0.2751146310962893,,25.041754,13.138006,,,,,,2025-02-19,ST
CAT31.PA,Caisse Regionale de Credit Agricole Mutuel Toulouse 31,85.5,,,,,,,,0.405,5.773126,,,3.79,,,,,PA
CATG.PA,SA Catana Group,5.05,7.3,44.55445544554455,2.0,100.0,2.0,A,44.55445544554455,1.493,4.9509807,5.804598,,3.56,,,,2025-01-02,PA
CAVEN.OL,,4.91,21.50977,338.08085539714864,2.0,,,,,,,-0.8252101,,,,,,2025-02-26,OL
CBD.AE,Commercial Bank of Dubai PSC,8.2,8.13333,-0.8130487804877906,3.0,66.67,3.0,A,-0.54205962195121,0.06,8.453608,9.111111,,6.25,,,,2025-01-29,AE
CBG.L,Close Brothers Group plc,331.0,447.222,35.11238670694863,9.0,66.67,9.0,A,23.40942821752265,1.026,5.5166664,0.045224756,,,,,,,L
CBK.DE,Commerzbank AG,20.61,21.20769,2.8999999999999915,13.0,61.54,13.0,A,1.7846599999999946,1.099,11.644069,9.283784,0.8894,3.15,,,,2025-02-13,DE
CBKD.L,Commercial International Bank Egypt (CIB) S.A.E.,1.71,,,,,,,,0.57,5.3437505,,,0.78,,,,2025-02-19,L
CBOT.PA,CBo Territoria SA,3.63,4.6,26.72176308539944,1.0,100.0,1.0,A,26.721763085399445,0.394,11.0,8.853659,,6.61,,,,2024-03-06,PA
CBRAIN.CO,cBrain A/S,138.4,205.0,48.12138728323698,1.0,0.0,1.0,A,0.0,1.669,41.812687,23.299662,,0.2,,,,2025-02-20,CO
CBSM.PA,Société Centrale des Bois et des Scieries de la Manche S.A.,8.6,,,,,,,,0.649,430.00003,,,,,,,2021-04-01,PA
CCAP.DE,CORESTATE Capital Holding S.A.,0.381,,,,,,,,1.036,,-0.47037038,,,,,,2024-12-02,DE
CCC.L,Computacenter plc,2146.0,2763.0,28.75116495806152,11.0,72.73,11.0,A,20.91072227399814,0.736,14.306666,0.1159812,,3.29,,,,,L
CCH.L,Coca-Cola HBC AG,3360.0,3297.4243,-1.862372023809522,15.0,66.67,15.0,A,-1.2416434282738082,0.95,23.661972,16.390244,1.7709,2.34,,,,2025-02-13,L
CCL.L,Carnival Corporation & plc,1707.0,2049.0232,20.03650849443468,10.0,73.33,30.0,A,14.692771678968947,2.649,14.973684,13.030535,0.7707,,,,,2024-12-20,L
CCN.PA,Caisse Régionale de Crédit Agricole Mutuel de Normandie-Seine Société coopérative,97.5,,,,,,,,0.702,7.0703406,,,3.81,,,,2025-01-31,PA
CDA.PA,Compagnie des Alpes SA,16.3,21.05,29.141104294478534,6.0,100.0,6.0,A,29.141104294478534,1.482,9.005525,9.939024,,6.13,,,,2025-01-28,PA
CDI.PA,Christian Dior SE,634.0,,,,,,,,1.059,21.975737,,,2.05,,,,2025-01-28,PA
CDZ0.DE,MHP Hotel AG,1.52,,,,,,,,1.053,,,,,,,,2024-02-20,DE
CE.MI,Credito Emiliano S.p.A.,12.46,12.68333,1.792375601926155,6.0,66.67,6.0,A,1.1949768138041674,,6.8461537,8.774648,,5.22,,,,2025-02-06,MI
CEA.DE,FRIWO AG,8.05,,,,,,,,0.408,,,,,,,,2024-11-07,DE
CEC.DE,Ceconomy AG,3.102,3.30714,6.613152804642164,7.0,62.5,8.0,A,4.133220502901352,2.214,19.3875,7.755,,,,,,2025-02-11,DE
CEK.DE,CeoTronics AG,7.25,7.935,9.448275862068956,2.0,100.0,2.0,A,9.448275862068956,0.49,18.589745,12.393163,,2.07,,,,2025-01-24,DE
CEM.MI,Cementir Holding N.V.,13.02,13.84167,6.310829493087566,6.0,60.0,5.0,A,3.78649769585254,1.179,7.114754,10.76033,,2.15,,,,2025-02-11,MI
CEN.PA,Groupe CRIT SA,56.8,86.0,51.40845070422535,3.0,100.0,3.0,A,51.40845070422535,0.79,9.044585,7.1177945,,1.76,,,,2024-10-23,PA
CENER.BR,Cenergy Holdings SA,8.9,12.3875,39.18539325842696,4.0,100.0,4.0,A,39.18539325842696,0.842,15.892857,10.722891,,0.9,,,,2024-11-18,BR
CER.L,Cerillion Plc,1560.0,2046.875,31.209935897435905,8.0,87.5,8.0,A,27.308693910256416,0.826,30.588236,0.29180697,,0.85,,,,2024-11-18,L
CFC.DE,aconnic AG,0.935,,,,,,,,0.415,,,,,,,,,DE
CFEB.BR,Compagnie d'Entreprises CFE SA,7.13,9.14,28.190743338008417,5.0,40.0,5.0,A,11.276297335203369,,12.293104,5.2043796,,5.61,,,,2025-02-27,BR
CFN.LS,"Cofina, SGPS, S.A.",10.35,,,,,,,,0.445,1.2234043,147.85715,,55.14,,,,2023-07-28,LS
CGCBV.HE,Cargotec Corporation,46.255,51.0,10.25835044860015,4.0,50.0,4.0,A,5.129175224300075,1.394,19.353556,13.407247,,2.59,,,,2025-02-12,HE
CGM.PA,Cegedim SA,13.4,14.7,9.701492537313428,3.0,25.0,4.0,A,2.425373134328357,1.028,95.71428,8.815789,,,,,,2024-10-24,PA
CGS.L,Castings P.L.C.,258.0,325.0,25.968992248062012,1.0,100.0,1.0,A,25.96899224806201,0.611,9.214286,0.107053936,,7.13,,,,2024-11-13,L
CHAR.L,Chariot Limited,1.356,27.436756,1923.3595870206489,4.0,100.0,2.0,A,1923.3595870206489,0.114,,826.8292,,,,,,,L
CHEMM.CO,ChemoMetec A/S,581.0,652.5,12.306368330464723,2.0,66.67,3.0,A,8.204655765920831,1.298,59.896908,48.53801,,0.69,,,,2025-02-05,CO
CHG.DE,CHAPTERS Group AG,32.0,34.0,6.25,1.0,100.0,1.0,A,6.25,0.696,,41.025642,,,,,,,DE
CHRT.L,Cohort plc,1085.0,1188.333,9.52377880184332,3.0,100.0,2.0,A,9.52377880184332,0.521,22.604168,0.2247773,,1.41,,,,2024-12-11,L
CHRY.L,Chrysalis Investments Limited Ord,101.0,123.0,21.78217821782178,3.0,83.33,6.0,A,18.151089108910888,,14.428572,0.060880046,,,,,,2025-01-10,L
CIE.MC,"CIE Automotive, S.A.",22.65,32.69444,44.34631346578368,9.0,88.89,9.0,A,39.41943803973511,0.993,8.296703,8.206522,,3.91,,,,2025-02-27,MC
CIV.PA,Caisse régionale de Crédit Agricole Mutuel d'Ille-et-Vilaine Société coopérative,79.0,,,,,,,,0.919,6.391586,,,3.38,,,,2025-01-31,PA
CKN.L,Clarkson PLC,4430.0,4928.714,11.257652370203154,7.0,100.0,6.0,A,11.257652370203154,1.078,16.52985,0.15937546,,2.35,,,,,L
CLA.PA,Claranova SE,1.836,1.8,-1.9607843137254943,1.0,0.0,1.0,A,-0.0,1.493,,6.7999997,,,,,,2025-02-11,PA
CLCO.OL,Cool Company Ltd.,71.9,87.2354,21.328789986091778,3.0,33.33,3.0,A,7.108885702364389,,3.7370064,3.5771143,,9.33,,,,2025-02-27,OL
CLIG.L,City of London Investment Group Plc,354.0,,,,,,,,0.449,12.206897,0.094023906,,9.32,,,,2025-02-25,L
CLIQ.DE,Cliq Digital AG,3.355,11.25,235.3204172876304,2.0,100.0,2.0,A,235.3204172876304,1.171,,0.6764113,,1.19,,,,2025-02-20,DE
CLNX.MC,"Cellnex Telecom, S.A.",34.44,44.26946,28.54082462253196,23.0,78.26,23.0,A,22.336049349593512,0.862,,-202.58823,,0.18,,,,2025-02-26,MC
CLOUD.OL,Cloudberry Clean Energy ASA,11.94,13.5,13.065326633165842,5.0,80.0,5.0,A,10.452261306532671,0.999,37.3125,149.25,,,,,,2024-11-08,OL
CMO.PA,Caisse Régionale de Crédit Agricole du Morbihan,78.1,,,,,,,,0.402,7.4098673,,,3.67,,,,2025-02-05,PA
CNA.L,Centrica plc,149.5,172.59999,15.451498327759182,15.0,73.33,15.0,A,11.330583723745807,1.034,5.98,0.0998664,,3.01,,,,2025-02-20,L
CNC.L,Concurrent Technologies Plc,166.0,194.5,17.168674698795172,2.0,100.0,1.0,A,17.168674698795172,0.751,27.666666,0.26645267,,0.6,,,,,L
CNDF.PA,Caisse Régionale de Crédit Agricole Mutuel Nord de France Société coopérative,17.042,,,,,,,,0.574,9.794252,,,3.81,,,,2025-01-29,PA
CNE.L,Capricorn Energy PLC,264.5,295.2421,11.622722117202256,6.0,50.0,6.0,A,5.811361058601127,1.21,,-66.125,,,,,,,L
CO.PA,"Casino, Guichard-Perrachon S.A.",0.6585,2.08333,216.3750949126804,3.0,0.0,3.0,A,0.0,0.95,,0.2802128,,,,,,2025-02-28,PA
COA.L,Coats Group plc,87.3,122.5,40.32073310423827,8.0,100.0,9.0,A,40.32073310423827,1.402,17.460001,10.912501,,2.63,,,,,L
COFA.PA,COFACE SA,16.42,16.25,-1.0353227771011109,4.0,50.0,4.0,A,-0.5176613885505554,1.012,9.382857,10.135802,,7.92,,,,2025-02-20,PA
COFB.BR,Cofinimmo SA,59.0,65.0,10.169491525423725,14.0,35.71,14.0,A,3.631525423728812,0.79,34.705883,9.409888,,10.51,,,,2025-02-21,BR
COH.PA,Coheris SA,8.8,,,,,,,,0.462,14.4262295,36.666668,,0.91,,,,2019-09-25,PA
COL.MC,"Inmobiliaria Colonial, SOCIMI, S.A.",5.725,6.83765,19.43493449781659,17.0,58.82,17.0,A,11.43162847161572,1.366,,17.348484,,4.78,,,,2025-02-27,MC
COLO-B.CO,Coloplast A/S,764.0,909.7619,19.07878272251309,21.0,47.62,21.0,A,9.085316332460732,0.366,35.20737,25.475159,2.5904,2.88,,,,2025-02-04,CO
COLR.BR,Colruyt Group N.V.,37.18,42.2,13.501882732651982,9.0,33.33,9.0,A,4.500177514792906,0.237,12.954704,11.728706,,3.71,,,,2024-12-10,BR
COMB.BR,Compagnie du Bois Sauvage S.A.,211.0,332.5,57.58293838862558,2.0,,,,,0.553,,,,3.89,,,,2024-09-02,BR
CON.DE,Continental Aktiengesellschaft,69.14,79.05556,14.341278565229976,18.0,61.11,18.0,A,8.763955331212038,1.461,13.772908,7.15735,0.3594,3.18,,,,2024-11-11,DE
CONTX.OL,ContextVision AB (publ),6.18,7.0,13.268608414239493,1.0,0.0,1.0,A,0.0,1.027,18.17647,19.935484,,6.33,,,,2025-02-20,OL
COP.DE,CompuGroup Medical SE & Co. KGaA,22.3,21.27778,-4.583946188340815,9.0,22.22,9.0,A,-1.0185528430493291,0.776,45.5102,13.195266,,4.48,,,,2024-11-07,DE
COR.DE,Coreo AG,1.828,,,,,,,,0.313,,,,,,,,,DE
COR.LS,"Corticeira Amorim, S.G.P.S., S.A.",8.2,11.01286,34.303170731707326,7.0,85.71,7.0,A,29.401247634146348,0.57,15.769231,12.8125,,4.88,,,,2025-02-21,LS
COST.L,Costain Group PLC,108.0,132.83301,22.99352777777779,6.0,83.33,6.0,A,19.16050669722223,2.569,9.818182,0.07912088,,1.11,,,,,L
COTY.PA,Coty Inc.,5.49,8.624356,57.092094717668495,4.0,55.0,20.0,A,31.40065209471767,1.895,inf,10.003462,0.2034,,,,,2025-02-10,PA
COV.PA,Covivio,52.6,62.01818,17.90528517110266,11.0,63.64,11.0,A,11.394923482889732,1.625,82.1875,12.064219,,6.65,,,,2025-02-19,PA
COVH.PA,Covivio Hotels,21.5,,,,,,,,1.045,14.144737,12.573099,,6.05,,,,2025-02-18,PA
CPG.L,Compass Group PLC,2773.0,2773.4102,0.0147926433465395,20.0,50.0,20.0,A,0.0073963216732697,0.788,42.66154,26.663462,1.553,1.72,,,,2024-11-26,L
CPI.L,Capita plc,13.06,25.75,97.166921898928,4.0,60.0,5.0,A,58.30015313935681,1.896,,0.039817076,,,,,,,L
CPINV.BR,Care Property Invest NV,11.54,14.875,28.899480069324103,4.0,50.0,4.0,A,14.449740034662051,0.369,144.25,10.490909,,8.67,,,,2024-11-06,BR
CPP.L,CPPGroup Plc,87.5,335.0,282.8571428571429,1.0,100.0,1.0,A,282.8571428571429,1.416,,-0.024111325,,,,,,2024-09-17,L
CPR.MI,Davide Campari-Milano N.V.,5.726,7.59762,32.686342996856446,21.0,45.0,20.0,A,14.7088543485854,0.592,22.904,18.170855,2.7541,1.14,,,,2024-10-29,MI
CPX.DE,capsensixx AG,16.6,,,,,,,,0.361,16.767677,,,2.19,,,,2024-11-29,DE
CRAP.PA,Caisse Régionale de Crédit Agricole Mutuel Alpes Provence Société coopérative,96.0,,,,,,,,0.656,5.327414,,,3.88,,,,2018-02-01,PA
CRAV.PA,Caisse régionale de Crédit Agricole Mutuel Atlantique Vendée,100.6,,,,,,,,0.501,9.187215,,,3.51,,,,2025-02-28,PA
CRAYN.OL,Crayon Group Holding ASA,116.0,136.25,17.45689655172413,4.0,50.0,4.0,A,8.728448275862066,1.272,40.84507,12.636166,,,,,,2025-02-12,OL
CRBP2.PA,Caisse Régionale de Crédit Agricole Mutuel Brie Picardie Société coopérative,21.44,,,,,,,,0.579,5.511568,,,5.13,,,,2025-01-30,PA
CRDA.L,Croda International Plc,3304.0,4172.333,26.281265133171907,15.0,40.0,15.0,A,10.512506053268762,0.765,28.982458,0.20283626,1.5376,3.33,,,,2025-02-25,L
CREI.L,Custodian Property Income REIT Ord,71.5,,,,,,,,,17.875,0.11532258,,,,,,2024-12-05,L
CRH.L,CRH plc,8114.0,8512.921,4.916453044121272,9.0,90.91,11.0,A,4.469547462410648,1.384,20.386934,17.716158,1.9547,1.44,,,,2025-02-26,L
CRI.PA,Chargeurs SA,11.98,14.5,21.035058430717868,4.0,75.0,4.0,A,15.7762938230384,1.823,39.93333,10.890908,,1.09,,,,2025-02-13,PA
CRL.MI,Carel Industries S.p.A.,20.8,20.625,-0.8413461538461564,4.0,50.0,4.0,A,-0.4206730769230782,1.036,44.255318,34.09836,,0.91,,,,2024-11-07,MI
CRLA.PA,Caisse Régionale de Crédit Agricole Mutuel du Languedoc Société coopérative,62.99,,,,,,,,0.905,6.8393054,,,4.35,,,,2025-02-05,PA
CRLO.PA,Caisse Régionale de Crédit Agricole Mutuel Loire Haute-Loire Société coopérative,71.5,,,,,,,,0.555,8.481613,,,3.86,,,,2025-02-03,PA
CRST.L,Crest Nicholson Holdings plc,157.3,199.5,26.82771773680863,12.0,50.0,12.0,A,13.413858868404317,2.003,,0.14222422,,1.4,,,,2025-02-04,L
CRSU.PA,Caisse Régionale de Crédit Agricole Mutuel Sud Rhône Alpes,152.0,,,,,,,,0.617,6.9501595,,,3.89,,,,2025-01-31,PA
CRT.L,Care REIT Ord,78.3,100.0,27.713920817369097,1.0,100.0,1.0,A,27.7139208173691,,7.118182,0.09041571,,,,,,,L
CRTA.L,Cirata plc,21.85,79.208466,262.51014187643017,2.0,100.0,2.0,A,262.51014187643017,0.991,,-10.925,,,,,,,L
CRTO.PA,Caisse Régionale de Crédit Agricole Mutuel de la Touraine et du Poitou Société Coopérative,89.5,,,,,,,,0.601,5.036578,,,3.56,,,,2025-01-31,PA
CRZK.DE,CR Energy AG,4.8,12.58333,162.15270833333335,3.0,100.0,3.0,A,162.15270833333335,1.221,120.00001,0.20033391,,,,,,,DE
CS.PA,AXA SA,37.44,40.83353,9.063915598290606,17.0,70.59,17.0,A,6.398218020833339,1.213,11.449541,9.801047,1.2526,5.74,,,,2025-02-27,PA
CS.ST,CoinShares International Limited,72.8,120.609665,65.67261675824176,3.0,100.0,1.0,A,65.67261675824176,0.716,3.6021774,0.86153847,,2.47,,,,2025-02-18,ST
CSH.DE,CENIT Aktiengesellschaft,7.25,16.74,130.8965517241379,5.0,100.0,5.0,A,130.8965517241379,0.725,20.138887,8.630953,,0.55,,,,2024-11-05,DE
CSN.L,Chesnara plc,261.0,342.0,31.034482758620683,4.0,100.0,4.0,A,31.034482758620683,0.424,87.0,0.10357142,,9.28,,,,,L
CTEC.L,ConvaTec Group PLC,259.4,298.08868,14.914680030840422,19.0,80.0,20.0,A,11.93174402467234,0.669,37.05714,19.953846,1.1045,1.95,,,,2025-02-26,L
CTT.LS,"CTT - Correios De Portugal, S.A.",6.96,6.975,0.2155172413793149,4.0,100.0,4.0,A,0.2155172413793149,0.956,18.31579,18.31579,,2.44,,,,2024-10-29,LS
CTY.L,City of London Ord,443.0,,,,,,,,,10.068181,0.07981982,,,,,,2025-02-21,L
CURY.L,Currys plc,91.05,119.50001,31.246578802855577,8.0,75.0,8.0,A,23.43493410214168,1.219,18.210001,877.675,,,,,,2024-12-12,L
CWC.DE,CEWE Stiftung & Co. KGaA,97.5,139.0,42.56410256410257,6.0,100.0,6.0,A,42.56410256410257,0.989,10.714285,11.155606,,2.67,,,,2025-02-25,DE
CWK.L,Cranswick plc,4895.0,5425.818,10.84408580183862,11.0,72.73,11.0,A,7.886903603677228,0.431,22.87383,0.17965281,,1.89,,,,2024-11-26,L
CY1K.DE,SBF AG,3.2,6.0,87.5,2.0,,,,,0.466,,22.857143,,,,,,2023-08-25,DE
CYR.DE,cyan AG,2.96,4.125,39.35810810810811,2.0,100.0,2.0,A,39.35810810810811,1.042,,-296.0,,,,,,2023-12-11,DE
CYVIZ.OL,Cyviz AS,30.6,56.0,83.00653594771241,1.0,100.0,1.0,A,83.0065359477124,0.457,21.103447,11.086957,,,,,,2025-02-13,OL
D6H.DE,DATAGROUP SE,40.45,76.91667,90.15245982694682,6.0,100.0,6.0,A,90.15245982694684,1.101,13.805461,12.220544,,2.47,,,,2025-02-20,DE
DAM.DE,"DATA MODUL Aktiengesellschaft, Produktion und Vertrieb von elektronischen Systemen",25.4,60.0,136.22047244094492,1.0,,,,,0.724,11.813952,9.103943,,0.47,,,,2024-11-08,DE
DAN.MI,Danieli & C. Officine Meccaniche S.p.A.,30.0,40.5,35.00000000000001,4.0,100.0,4.0,A,35.00000000000001,0.969,9.316771,8.72093,,1.03,,,,2024-10-04,MI
DANSKE.CO,Danske Bank A/S,241.3,245.6875,1.8182760049730629,16.0,62.5,16.0,A,1.1364225031081645,0.861,8.679856,9.356339,,7.75,,,,2025-02-07,CO
DAR.DE,DATRON AG,6.95,12.69,82.58992805755395,1.0,100.0,1.0,A,82.58992805755395,0.714,,6.556604,,2.88,,,,2025-02-20,DE
DB1.DE,Deutsche Börse AG,251.2,248.05882,-1.2504697452229263,17.0,41.18,17.0,A,-0.514943441082801,0.615,25.069859,23.088234,3.7205,1.59,,,,2025-02-11,DE
DBAN.DE,Deutsche Beteiligungs AG,24.55,43.36667,76.64631364562118,6.0,85.71,7.0,A,65.69355542566191,1.116,9.82,3.8299532,,4.07,,,,2024-11-28,DE
DBG.PA,Derichebourg SA,5.425,6.14,13.179723502304142,5.0,60.0,5.0,A,7.907834101382486,1.818,11.542554,5.4797983,,2.4,,,,2024-12-05,PA
DBK.DE,Deutsche Bank Aktiengesellschaft,20.725,19.86,-4.173703256936079,15.0,53.33,15.0,A,-2.225835946924011,1.154,10.907895,7.6759257,2.7931,3.28,,,,2025-01-30,DE
DBV.PA,DBV Technologies S.A.,0.745,2.46,230.2013422818792,1.0,50.0,2.0,A,115.1006711409396,0.865,,-1.0347222,,,,,,2024-11-06,PA
DCC.L,DCC plc,5360.0,7046.769,31.4695708955224,13.0,92.31,13.0,A,29.04956089365673,0.758,16.096096,0.10333725,,3.73,,,,2024-11-12,L
DDRIL.OL,Dolphin Drilling AS,3.3,3.815403,15.61827272727272,4.0,0.0,4.0,A,0.0,-0.736,,2.357143,,,,,,2025-02-25,OL
DEC.L,Diversified Energy Company PLC,1057.0,2400.895,127.14238410596028,5.0,100.0,7.0,A,127.14238410596028,0.07,4.7828054,4.517094,,8.71,,,,,L
DEC.PA,JCDecaux SE,14.59,20.375,39.65044551062371,12.0,25.0,12.0,A,9.912611377655928,1.567,11.7661295,19.986301,,,,,,2024-11-07,PA
DECB.BR,Deceuninck NV,2.225,3.6,61.79775280898876,3.0,66.67,3.0,A,41.200561797752805,0.929,inf,6.357143,,3.41,,,,2025-02-26,BR
DEEZR.PA,Deezer S.A.,1.51,2.03333,34.65761589403973,3.0,0.0,3.0,A,0.0,-0.226,,-7.189791,,,,,,2024-07-30,PA
DEF.DE,DEFAMA Deutsche Fachmarkt AG,28.2,33.7,19.50354609929079,1.0,100.0,1.0,A,19.50354609929079,0.423,25.636364,32.045456,,2.02,,,,2023-08-17,DE
DEMANT.CO,Demant A/S,258.8,301.52942,16.510595054095823,17.0,44.44,18.0,A,7.337308442040183,1.036,19.458645,17.58152,0.7828,,,,,2025-02-05,CO
DEME.BR,DEME Group NV,134.0,183.2857,36.78037313432836,7.0,71.43,7.0,A,26.272220529850745,0.786,11.754386,25.330812,,1.53,,,,2025-02-26,BR
DEQ.DE,Deutsche EuroShop AG,18.04,22.825,26.52439024390245,4.0,25.0,4.0,A,6.631097560975613,1.492,,8.351852,,24.83,,,,2024-11-14,DE
DEWA.AE,Dubai Electricity and Water Authority (PJSC),2.6,2.954,13.61538461538463,10.0,72.73,11.0,A,9.902469230769242,,18.571428,16.25,,4.68,,,,2025-02-10,AE
DEX.DE,Delticom AG,2.14,4.95,131.30841121495328,2.0,,,,,0.797,4.8636365,6.4848485,,,,,,2024-11-12,DE
DEYAAR.AE,Deyaar Development PJSC,0.92,0.97,5.434782608695654,1.0,,,,,0.708,8.363637,6.133333,,4.35,,,,2025-02-11,AE
DEZ.DE,DEUTZ Aktiengesellschaft,5.215,7.14,36.91275167785235,5.0,100.0,5.0,A,36.91275167785235,1.37,13.371796,10.864584,,3.26,,,,,DE
DFM.AE,Dubai Financial Market P.J.S.C.,1.38,1.43333,3.8644927536231934,3.0,33.33,3.0,A,1.2880354347826104,0.847,27.6,34.5,,2.54,,,,2025-01-30,AE
DFS.L,DFS Furniture plc,133.0,171.25,28.759398496240607,4.0,75.0,4.0,A,21.56954887218045,1.43,,0.101526715,,3.57,,,,,L
DFTK.DE,DF Deutsche Forfait AG,1.42,,,,,,,,0.519,14.2,,,,,,,,DE
DG.PA,Vinci SA,111.1,135.12857,21.62787578757877,21.0,95.24,21.0,A,20.59838890009002,0.987,13.179122,12.567873,3.8088,4.28,,,,2025-02-06,PA
DGE.L,Diageo plc,2163.0,2587.6226,19.63118816458622,22.0,54.55,22.0,A,10.708813143781784,0.348,16.898438,15.020832,1.9823,3.67,,,,2025-02-04,L
DGN.L,Asia Dragon Ord,423.0,,,,100.0,1.0,A,,,10.846154,,,,,,,2024-11-25,L
