symbol,company,price,target_price,upside,analyst_count,buy_percentage,total_ratings,A,EXRET,beta,pe_trailing,pe_forward,peg_ratio,dividend_yield,short_float_pct,insider_buy_pct,insider_transactions,last_earnings,exchange
ENGN,enGene Holdings Inc.,6.01,24.45455,306.8976705490849,11.0,50.0,4.0,E,153.44883527454246,-0.647,,-3.5562131,,,0.2299999999999999,,,2024-12-19,US
ENIC,Enel Chile S.A.,3.25,4.000939,23.10581538461538,5.0,80.0,5.0,A,18.484652307692304,,29.545454,0.014701891,,8.0,,,,2025-02-26,US
ENLT,Enlight Renewable Energy Ltd,16.89,20.0,18.413262285375964,4.0,40.0,5.0,A,7.365304914150386,0.759,46.916664,40.214287,,,0.08,,,2025-02-18,US
ENOV,Enovis Corporation,38.65,65.0,68.17593790426908,10.0,100.0,1.0,E,68.17593790426908,2.032,,12.231012,,,10.74,,,2025-02-25,US
ENPH,"Enphase Energy, Inc.",57.33,81.74235,42.5821559392988,34.0,44.44444444444444,9.0,E,18.925402639688357,1.678,76.44,15.663935,0.4129,,24.430001,100.0,2.0,2025-02-03,US
ENR,"Energizer Holdings, Inc.",30.73,37.375,21.62382037097299,8.0,25.0,8.0,A,5.405955092743247,1.051,38.89873,8.705382,,3.9,4.97,0.0,3.0,2025-02-03,US
ENSG,"The Ensign Group, Inc.",129.15,164.83333,27.629368950832344,6.0,100.0,3.0,E,27.629368950832344,0.936,25.22461,21.0342,1.376,0.19,6.760000400000001,0.0,8.0,2025-02-04,US
ENTA,"Enanta Pharmaceuticals, Inc.",7.78,15.14286,94.63830334190231,7.0,50.0,2.0,E,47.31915167095116,0.54,,-1.6141078,,,17.790001999999998,14.285714285714285,7.0,2025-02-09,US
ENTG,"Entegris, Inc.",101.22,128.04546,26.502133965619446,11.0,100.0,2.0,E,26.502133965619446,1.241,52.4456,26.359375,,0.4,5.2699998,0.0,3.0,2025-02-05,US
ENVA,"Enova International, Inc.",103.34,129.57143,25.383617185987983,7.0,75.0,4.0,E,19.037712889490987,1.5,13.908479,9.515654,,,9.71,0.0,16.0,2025-02-03,US
ENVX,Enovix Corporation,8.92,27.08333,203.62477578475333,12.0,100.0,2.0,E,203.62477578475333,1.863,,-13.515151,,,26.53,0.0,1.0,2025-02-18,US
EOG,"EOG Resources, Inc.",126.94,145.03467,14.254506065857896,30.0,0.0,1.0,E,0.0,,11.283556,11.477396,66.4544,3.07,2.39,0.0,2.0,2025-02-26,US
EOSE,"Eos Energy Enterprises, Inc.",4.37,5.14286,17.68558352402745,7.0,50.0,2.0,E,8.842791762013725,2.106,,-3.9369369,,,38.259998,75.0,4.0,2024-11-04,US
EPAC,Enerpac Tool Group Corp.,46.27,59.0,27.512427058569266,1.0,50.0,2.0,A,13.756213529284633,1.176,29.471336,22.793104,,0.09,2.35,0.0,1.0,2024-12-17,US
EPAM,"EPAM Systems, Inc.",206.14,256.40475,24.38379256815757,21.0,50.0,2.0,E,12.191896284078783,1.511,26.326948,18.421806,1.8662,,1.99,0.0,4.0,2025-02-19,US
EPC,Edgewell Personal Care Company,31.47,36.125,14.791865268509683,8.0,60.0,5.0,E,8.875119161105811,0.875,17.10326,9.043103,,1.91,6.48,0.0,1.0,2025-02-09,US
EPD,Enterprise Products Partners L.P.,33.41,36.445,9.084106554923688,18.0,100.0,1.0,E,9.084106554923688,1.061,12.420074,11.722807,3.1795,6.41,1.83,,,2025-02-03,US
EPIX,ESSA Pharma Inc.,1.68,11.468112,582.6257142857143,3.0,0.0,4.0,A,0.0,1.606,,-3.36,,,1.96,,,2025-02-10,US
EPM,Evolution Petroleum Corporation,5.04,7.375,46.32936507936507,2.0,100.0,2.0,A,46.32936507936507,0.906,126.0,12.599999,,9.52,2.8499998,,,2025-02-10,US
EPR,EPR Properties,53.07,49.0,-7.669116261541364,10.0,0.0,1.0,E,-0.0,1.755,33.16875,19.802238,,6.67,4.46,,,2025-02-25,US
EPRT,"Essential Properties Realty Trust, Inc.",32.72,35.75,9.260391198044005,19.0,0.0,2.0,E,0.0,1.429,28.452175,25.76378,,3.61,9.8900005,0.0,2.0,2025-02-11,US
EQBK,"Equity Bancshares, Inc.",42.94,49.8,15.975780158360497,5.0,50.0,2.0,E,7.987890079180248,0.921,10.735,10.498776,,1.4,0.3,25.0,16.0,2025-01-21,US
EQC,Equity Commonwealth,1.62,1.75,8.024691358024683,1.0,0.0,1.0,A,0.0,0.578,4.263158,-16.199999,,,3.35,,,2025-02-26,US
EQH,"Equitable Holdings, Inc.",55.02,61.1,11.050527081061423,10.0,100.0,7.0,E,11.050527081061423,1.388,14.555555,7.6099586,,1.74,2.34,0.0,13.0,2025-02-04,US
EQIX,"Equinix, Inc.",904.62,1021.4,12.909287877782935,25.0,60.0,5.0,E,7.745572726669763,0.715,106.42588,67.60986,4.9367,2.07,2.1300001,0.0,24.0,2025-02-11,US
EQNR,Equinor ASA,23.39,28.59,22.23172295852929,5.0,0.0,1.0,E,0.0,0.26,7.5209002,8.149826,,5.99,2.69,,,2025-02-04,US
EQR,Equity Residential,74.17,77.96591,5.117850883106367,22.0,0.0,2.0,E,0.0,0.948,27.268381,43.887573,16.844,3.64,2.0499999,0.0,8.0,2025-02-02,US
EQT,EQT Corporation,48.17,53.8476,11.786589163379691,25.0,50.0,2.0,E,5.893294581689847,1.089,107.04444,19.115078,0.3592,1.31,3.3800002000000005,0.0,1.0,2025-02-17,US
EQX,Equinox Gold Corp.,6.42,6.29,-2.024922118380057,1.0,37.5,8.0,A,-0.7593457943925214,1.261,8.56,5.8899083,,,,,,2025-02-19,US
ERAS,"Erasca, Inc.",1.37,5.0,264.963503649635,7.0,100.0,3.0,E,264.963503649635,1.174,,-1.8513514,,,13.87,,,2024-11-11,US
ERIC,Telefonaktiebolaget LM Ericsson (publ),8.24,7.51833,-8.758131067961173,6.0,0.0,8.0,A,-0.0,0.286,inf,15.846154,,3.2,1.4099999,,,2025-01-23,US
ERIE,Erie Indemnity Company,428.07,,,,100.0,1.0,A,,,37.320835,31.945524,,1.28,5.46,,,2025-02-26,US
ERII,"Energy Recovery, Inc.",14.96,19.33333,29.23348930481282,3.0,66.67,3.0,A,19.48996731951871,1.18,37.399998,27.199999,,,2.35,0.0,3.0,2025-02-25,US
ERJ,Embraer S.A.,47.65,47.03571,-1.2891710388247546,14.0,78.57,14.0,A,-1.0129016852046098,1.201,24.817709,23.13107,,,1.68,,,2025-02-26,US
ES,Eversource Energy,63.01,69.67882,10.583748611331533,17.0,66.66666666666666,3.0,E,7.055832407554354,0.637,27.75771,13.182008,2.1239,4.78,2.1300001,0.0,4.0,2025-02-10,US
ESAB,ESAB Corporation,125.3,133.2,6.30486831604149,10.0,50.0,2.0,E,3.152434158020745,1.313,26.716417,23.289963,2.0179,0.26,1.38,0.0,3.0,2025-02-19,US
ESE,ESCO Technologies Inc.,164.88,166.75,1.1341581756428851,4.0,100.0,2.0,E,1.1341581756428851,1.129,38.795296,34.278587,,0.19,0.8699999999999999,0.0,1.0,2025-02-05,US
ESEA,Euroseas Ltd.,35.4,60.66667,71.37477401129945,3.0,100.0,3.0,A,71.37477401129945,0.878,2.1851852,2.77865,,7.81,0.5,,,2025-02-26,US
ESHA,ESH Acquisition Corp.,10.99,,,,,,,,,36.63333,,,,0.38,,,,US
ESI,Element Solutions Inc,26.11,31.12,19.188050555342784,12.0,75.0,12.0,A,14.39103791650709,1.299,26.11,16.117285,,1.23,0.77,,,2025-02-17,US
ESNT,Essent Group Ltd.,57.62,64.0,11.072544255466866,8.0,100.0,2.0,E,11.072544255466866,1.105,8.411679,8.302593,,2.15,1.95,,,2025-02-13,US
ESPR,"Esperion Therapeutics, Inc.",1.7,6.75625,297.4264705882353,8.0,86.66666666666667,15.0,E,257.7696078431373,1.009,,8.5,,,14.3,0.0,12.0,2024-11-06,US
ESQ,"Esquire Financial Holdings, Inc.",77.12,88.66667,14.97234180497924,3.0,33.33333333333333,3.0,E,4.990780601659745,0.73,15.003892,13.99637,,0.91,8.3500005,16.666666666666664,6.0,2025-01-22,US
ESRT,"Empire State Realty Trust, Inc.",9.27,10.72,15.641855447680708,5.0,14.29,7.0,A,2.235221143473573,1.414,33.107143,54.529415,,1.51,3.4799999999999995,0.0,2.0,2025-02-18,US
ESS,"Essex Property Trust, Inc.",311.57,309.58334,-0.63762878325897,24.0,25.0,4.0,E,-0.1594071958147425,0.938,27.02255,51.755814,6.7327,3.3,2.18,,,2025-02-03,US
ESTA,Establishment Labs Holdings Inc.,42.87,58.66667,36.84784231397249,6.0,100.0,1.0,E,36.84784231397249,1.119,,-25.981817,,,25.93,0.0,1.0,2025-02-25,US
ESTC,Elastic N.V.,116.36,132.73538,14.07303196974905,26.0,88.88888888888889,9.0,E,12.509361750888042,1.07,,62.897297,3.2128,,3.3800002000000005,0.0,13.0,2025-02-26,US
ET,Energy Transfer LP,19.29,22.73176,17.842198030067415,17.0,100.0,2.0,E,17.842198030067415,1.678,15.070313,12.208861,0.6742,6.74,0.89,,,2025-02-10,US
ETD,Ethan Allen Interiors Inc.,28.5,32.0,12.28070175438596,1.0,0.0,1.0,E,0.0,1.305,11.9246855,11.309524,,5.47,16.04,0.0,4.0,2025-01-28,US
ETN,Eaton Corporation plc,293.32,373.47708,27.32751943270149,24.0,33.33333333333333,3.0,E,9.109173144233829,1.044,30.87579,24.34191,2.4525,1.42,1.39999995,0.0,7.0,2025-01-30,US
ETNB,"89bio, Inc.",9.23,29.44444,219.0080173347779,9.0,100.0,1.0,E,219.00801733477792,,,-3.2160277,,,7.61,83.33333333333334,6.0,2025-02-26,US
ETON,"Eton Pharmaceuticals, Inc.",15.7,25.66667,63.48197452229301,3.0,100.0,6.0,E,63.481974522293015,1.407,,29.622643,,,1.43,100.0,3.0,2024-11-11,US
ETR,Entergy Corporation,87.31,86.92333,-0.4428702325048661,18.0,66.66666666666666,3.0,E,-0.2952468216699107,0.715,35.636734,11.280362,8.9053,2.75,1.85,0.0,13.0,2025-02-17,US
ETSY,"Etsy, Inc.",51.19,58.75429,14.776890017581556,28.0,22.22222222222222,9.0,E,3.283753337240346,1.999,21.78298,19.688461,1.2195,,21.620001,0.0,11.0,2025-02-18,US
ETWO,"E2open Parent Holdings, Inc.",2.29,2.97,29.694323144104807,5.0,0.0,1.0,E,0.0,0.341,,10.904762,,,3.98,,,2025-01-09,US
EVC,Entravision Communications Corporation,2.23,,,,0.0,1.0,A,,0.984,,-11.736842,,8.97,2.21,,,2024-11-05,US
EVCM,EverCommerce Inc.,9.92,13.0,31.0483870967742,10.0,40.0,5.0,E,12.41935483870968,1.132,,15.030303,0.546,,2.71,0.0,23.0,2024-11-11,US
EVEX,"Eve Holding, Inc.",4.11,6.33333,54.09562043795619,6.0,100.0,2.0,E,54.09562043795619,0.413,,-7.4727273,,,10.3199996,,,2024-11-03,US
EVFM,"Evofem Biosciences, Inc.",0.008,,,,,,,,-0.895,,-0.014545455,,,11.01,,,2024-11-13,US
EVGO,"EVgo, Inc.",2.65,7.58333,186.1633962264151,12.0,60.0,5.0,E,111.69803773584908,2.33,,-9.814815,,,27.899998,0.0,8.0,2024-11-11,US
EVH,"Evolent Health, Inc.",8.99,15.53846,72.8416017797553,13.0,66.66666666666666,3.0,E,48.56106785317019,1.449,,6.286713,,,12.04,,,2025-02-19,US
EVI,"EVI Industries, Inc.",17.32,,,,,,,,0.398,35.34694,,,,1.55,0.0,1.0,2025-02-09,US
EVLV,"Evolv Technologies Holdings, Inc.",3.54,4.75,34.180790960451965,2.0,33.33,3.0,A,11.39245762711864,1.658,,-27.23077,,,12.189999,66.66666666666666,3.0,2024-11-12,US
EVR,Evercore Inc.,241.8,326.7143,35.11757650951197,7.0,100.0,1.0,E,35.11757650951197,1.407,26.60066,17.197723,,1.32,2.86,0.0,6.0,2025-02-04,US
EVRG,"Evergy, Inc.",68.91,68.24,-0.972282687563486,12.0,64.29,14.0,A,-0.6250805398345652,,18.182058,17.056932,1.8632,3.87,4.96,0.0,2.0,2025-02-26,US
EVRI,Everi Holdings Inc.,13.77,14.16667,2.8806826434277344,3.0,0.0,4.0,A,0.0,2.054,86.06251,18.36,,,2.8900001,0.0,13.0,2024-11-11,US
EVTC,"EVERTEC, Inc.",37.34,36.4,-2.517407605784694,5.0,0.0,1.0,E,-0.0,1.153,21.583815,11.453988,,0.54,4.0,0.0,6.0,2025-02-25,US
EW,Edwards Lifesciences Corporation,71.62,80.42233,12.290323931862602,30.0,33.33333333333333,6.0,E,4.0967746439542,1.104,30.60684,29.232653,5.5909,,2.0399999,0.0,14.0,2025-02-10,US
EWBC,"East West Bancorp, Inc.",94.43,116.66667,23.5483109181404,12.0,66.66666666666666,3.0,E,15.698873945426932,1.294,11.336135,10.942062,,2.54,2.71,0.0,8.0,2025-01-22,US
EWCZ,"European Wax Center, Inc.",6.5,8.0625,24.03846153846154,8.0,42.85714285714285,7.0,E,10.302197802197805,1.071,28.26087,16.25,,,6.79,0.0,1.0,2024-11-13,US
EWTX,"Edgewise Therapeutics, Inc.",26.17,47.125,80.07260221627817,8.0,87.5,8.0,A,70.0635269392434,0.209,,-14.145946,,,12.44,0.0,6.0,2025-02-20,US
EXAS,Exact Sciences Corporation,47.41,70.49174,48.685382830626445,23.0,75.0,4.0,E,36.51403712296983,1.24,,-139.44118,,,5.56,,,2025-02-18,US
EXC,Exelon Corporation,44.2,44.02125,-0.4044117647058809,16.0,50.0,2.0,E,-0.2022058823529404,0.623,18.040815,16.806084,2.5787,3.62,2.15,0.0,2.0,2025-02-11,US
EXE,Expand Energy Corporation,98.88,119.84,21.197411003236244,25.0,0.0,1.0,E,0.0,0.508,,23.320755,16.2032,2.33,6.21,0.0,1.0,2025-02-25,US
EXEL,"Exelixis, Inc.",38.69,37.10261,-4.102843111915222,23.0,55.55555555555556,9.0,E,-2.2793572843973458,0.531,21.982954,22.758821,2.2685,,7.8200005,0.0,8.0,2025-02-10,US
EXFY,"Expensify, Inc.",3.875,4.5,16.129032258064523,4.0,100.0,1.0,E,16.129032258064523,1.874,,14.903847,,,1.0299999,0.0,18.0,2025-02-26,US
EXK,Endeavour Silver Corp.,3.67,5.75,56.67574931880108,3.0,100.0,5.0,E,56.67574931880108,1.873,,11.121212,,,,,,2024-11-04,US
EXLS,"ExlService Holdings, Inc.",48.45,55.0,13.519091847265209,7.0,100.0,2.0,E,13.519091847265209,1.034,40.04132,25.634922,1.7554,,3.47,0.0,12.0,2025-02-24,US
EXP,Eagle Materials Inc.,226.21,289.8,28.1110472569736,10.0,50.0,2.0,E,14.0555236284868,1.375,16.180973,13.52122,,0.44,3.12,12.5,8.0,2025-01-28,US
EXPD,"Expeditors International of Washington, Inc.",117.36,115.47467,-1.6064502385821355,15.0,0.0,3.0,E,-0.0,0.973,20.517483,21.814127,3.198,1.24,4.5900002,0.0,2.0,2025-02-17,US
EXPE,"Expedia Group, Inc.",197.96,211.27,6.723580521317429,33.0,27.27272727272727,11.0,E,1.833703778541117,1.824,22.118437,13.785516,0.88,0.81,5.96,0.0,9.0,2025-02-05,US
EXPI,"eXp World Holdings, Inc.",10.11,14.75,45.89515331355094,2.0,0.0,1.0,E,0.0,2.283,,33.699997,,1.98,18.030001,0.0,20.0,2025-02-19,US
EXPO,"Exponent, Inc.",84.66,108.0,27.56909992912828,2.0,33.33,3.0,A,9.188781006378456,0.716,40.123226,40.123226,,1.42,4.0900003,11.11111111111111,9.0,2025-02-05,US
EXR,Extra Space Storage Inc.,152.56,167.61111,9.865698741478756,18.0,0.0,1.0,E,0.0,0.927,37.856075,31.916317,4.7568,4.25,2.22,0.0,2.0,2025-02-24,US
EXTOY,Almacenes Éxito S.A.,3.47,,,,,,,,,86.75,,,4.08,0.33000002,,,2025-02-25,US
EXTR,"Extreme Networks, Inc.",15.45,19.83333,28.371067961165064,6.0,75.0,4.0,E,21.2783009708738,1.73,,15.60606,1.1497,,4.35,0.0,7.0,2025-01-28,US
EYE,"National Vision Holdings, Inc.",12.71,14.1,10.93627065302909,10.0,0.0,1.0,E,0.0,1.439,,24.442308,,,10.6300004,,,2025-02-25,US
EYPT,"EyePoint Pharmaceuticals, Inc.",6.27,33.41667,432.9612440191388,12.0,100.0,6.0,E,432.9612440191388,1.522,,-2.2155478,,,18.360001,,,2024-11-06,US
EZPW,"EZCORP, Inc.",13.76,17.0,23.546511627906973,3.0,50.0,2.0,E,11.773255813953488,1.015,12.070176,11.096774,,,22.03,0.0,2.0,2025-02-04,US
F,Ford Motor Company,9.55,10.83,13.403141361256532,24.0,40.0,5.0,E,5.361256544502613,1.644,6.5410957,5.457143,3.2954,7.85,4.5,,,2025-02-04,US
FA,First Advantage Corporation,14.96,20.33333,35.91798128342245,6.0,66.67,9.0,A,23.946518121657743,1.197,,14.384616,,,6.74,0.0,1.0,2025-02-26,US
FAF,First American Financial Corporation,65.69,76.2,15.99939107931192,5.0,50.0,2.0,E,7.99969553965596,1.35,52.134922,11.524562,,3.29,1.21,0.0,5.0,2025-02-11,US
FANG,"Diamondback Energy, Inc.",158.96,212.03732,33.3903623553095,30.0,82.76,29.0,A,27.63386388525414,1.839,10.235674,10.8579235,,3.91,1.61,40.0,5.0,2025-02-23,US
FARO,"FARO Technologies, Inc.",31.96,38.5,20.46307884856069,2.0,100.0,1.0,E,20.46307884856069,1.403,,31.643564,,,4.8899997,0.0,3.0,2025-02-23,US
FAST,Fastenal Company,75.73,75.63308,-0.1279809850785684,13.0,0.0,1.0,E,-0.0,1.008,37.865,34.57991,3.3768,2.27,2.69,5.263157894736842,19.0,2025-01-16,US
FATE,"Fate Therapeutics, Inc.",1.12,6.33333,465.4758928571428,12.0,0.0,2.0,E,0.0,2.023,,-0.6666667,,,13.159999,20.0,5.0,2024-11-11,US
FBIN,"Fortune Brands Innovations, Inc.",64.72,81.9325,26.59533374536465,16.0,66.66666666666666,3.0,E,17.73022249690976,1.559,17.258667,14.131005,2.2875,1.5,5.0300002,0.0,1.0,2025-02-05,US
FBK,FB Financial Corporation,50.52,60.4,19.55661124307204,5.0,33.33,6.0,A,6.518218527315911,1.15,20.370968,14.434286,,1.5,1.96,92.3076923076923,13.0,2025-01-20,US
FBMS,"The First Bancshares, Inc.",35.67,37.5,5.130361648444071,3.0,50.0,4.0,A,2.5651808242220357,0.933,14.618852,12.923912,,2.8,1.09,,,2025-01-27,US
FBNC,First Bancorp,41.96,51.5,22.735938989513823,2.0,0.0,1.0,E,0.0,1.056,22.804346,13.4919615,,2.1,2.73,0.0,1.0,2025-01-28,US
FBP,First BanCorp.,19.47,23.5,20.69851052901901,6.0,100.0,1.0,E,20.698510529019007,1.133,10.7569065,10.938202,,3.7,3.28,12.5,8.0,2025-01-22,US
FBRT,"Franklin BSP Realty Trust, Inc.",13.55,15.33333,13.161107011070117,6.0,100.0,6.0,A,13.161107011070117,1.273,16.524391,8.522013,,10.48,3.6,,,2025-02-12,US
FBYD,"Falcon's Beyond Global, Inc.",7.84,,,,,,,,-0.454,,,,,0.8,,,2024-11-13,US
FC,Franklin Covey Co.,31.98,55.0,71.98248905565978,3.0,100.0,3.0,A,71.98248905565978,1.207,21.755102,15.156399,1.4536,,4.34,,,2025-01-07,US
FCBC,"First Community Bankshares, Inc.",41.94,46.0,9.680495946590373,1.0,0.0,1.0,A,0.0,0.563,14.978571,16.255814,,2.95,0.5599999999999999,0.0,2.0,2025-01-27,US
FCEL,"FuelCell Energy, Inc.",5.77,10.02143,73.68162911611786,7.0,0.0,2.0,E,0.0,3.343,,-0.9713805,,,22.88,,,2024-12-18,US
FCF,First Commonwealth Financial Corporation,16.44,19.8,20.43795620437956,5.0,100.0,3.0,E,20.43795620437956,0.858,11.827338,11.496504,,3.16,1.48,100.0,1.0,2025-01-27,US
FCFS,"FirstCash Holdings, Inc.",112.28,137.4,22.37263982899893,5.0,100.0,1.0,E,22.37263982899893,0.669,19.629372,14.176767,,1.35,2.39,0.0,4.0,2025-01-29,US
FCN,"FTI Consulting, Inc.",165.6,196.5,18.65942028985508,2.0,50.0,2.0,E,9.32971014492754,0.144,21.176472,18.925714,,,1.16,,,2025-02-19,US
FCNCA,"First Citizens BancShares, Inc.",2048.06,2479.7693,21.07893811704735,13.0,25.0,4.0,E,5.269734529261838,0.855,10.814552,12.617422,,0.38,2.48,,,2025-01-23,US
FCPT,"Four Corners Property Trust, Inc.",28.75,29.75,3.4782608695652195,8.0,0.0,1.0,E,0.0,1.155,26.869158,25.2193,,4.94,6.2700000000000005,,,2025-02-11,US
FCX,Freeport-McMoRan Inc.,36.91,48.08857,30.28602004876728,21.0,50.0,4.0,E,15.14301002438364,1.848,28.39231,17.087963,6.0104,1.63,1.85,0.0,1.0,2025-01-22,US
FDBC,"Fidelity D & D Bancorp, Inc.",44.85,,,,,,,,0.581,12.458333,,,3.57,0.54,62.5,24.0,2025-01-28,US
FDMT,"4D Molecular Therapeutics, Inc.",4.53,35.18182,676.6406181015452,11.0,75.0,12.0,A,507.48046357615897,,,-1.3768997,,,13.88,,,2025-02-27,US
FDP,Fresh Del Monte Produce Inc.,30.49,38.0,24.631026566087243,2.0,100.0,2.0,A,24.631026566087243,0.383,10.300675,11.593155,,3.94,3.25,0.0,2.0,2025-02-23,US
FDS,FactSet Research Systems Inc.,461.74,468.8088,1.530904838220648,17.0,0.0,4.0,E,0.0,0.764,33.123386,24.718414,2.4922,0.9,4.66,0.0,11.0,2024-12-18,US
FDUS,Fidus Investment Corporation,23.29,21.0,-9.832546157148991,5.0,60.0,5.0,A,-5.899527694289395,1.446,8.229683,11.037915,,9.91,0.8099999999999999,,,2024-10-30,US
FDX,FedEx Corporation,262.9,320.6931,21.982921262837607,29.0,75.0,12.0,E,16.487190947128205,1.193,16.77728,11.556044,0.9535,2.1,1.6,50.0,4.0,2024-12-18,US
FE,FirstEnergy Corp.,38.77,43.81467,13.011787464534418,15.0,33.33333333333333,3.0,E,4.337262488178139,,22.805882,13.415225,1.1701,4.38,3.2099999999999995,,,2025-02-25,US
FELE,"Franklin Electric Co., Inc.",102.15,109.0,6.705824767498769,4.0,40.0,5.0,A,2.682329906999508,0.994,26.463732,23.591225,2.0234,1.04,1.45000005,0.0,1.0,2025-02-17,US
FF,FutureFuel Corp.,4.52,,,,100.0,1.0,A,,0.471,5.512195,5.65,,5.31,1.9,100.0,9.0,2024-11-07,US
FFBC,First Financial Bancorp.,27.41,31.5,14.921561473914636,4.0,33.33333333333333,3.0,E,4.973853824638211,1.011,11.420833,11.187755,,3.5,1.68,0.0,10.0,2025-01-22,US
FFIC,Flushing Financial Corporation,14.33,16.25,13.39846475924633,4.0,25.0,4.0,A,3.3496161898115826,0.828,,13.027272,,6.15,1.7500000000000002,81.81818181818183,11.0,2025-01-27,US
FFIN,"First Financial Bankshares, Inc.",37.66,40.5,7.541157727031345,4.0,0.0,1.0,E,0.0,0.844,24.141026,22.963415,,1.91,7.1,50.0,4.0,2025-01-22,US
FFIV,"F5, Inc.",292.43,303.6,3.819717539240175,11.0,14.285714285714285,7.0,E,0.5456739341771678,1.061,29.068586,18.98896,1.5006,,3.44,0.0,12.0,2025-01-27,US
FFWM,First Foundation Inc.,5.09,7.25,42.436149312377225,4.0,0.0,1.0,E,0.0,1.359,,11.065218,,0.63,3.11,,,2025-01-29,US
FG,"F&G Annuities & Life, Inc.",42.58,46.0,8.031939877876937,3.0,0.0,1.0,E,0.0,1.73,8.72541,7.827206,,2.07,1.86,0.0,1.0,2025-02-19,US
FHB,"First Hawaiian, Inc.",26.91,28.75,6.837606837606836,8.0,0.0,6.0,E,0.0,0.979,15.03352,16.309092,,3.86,5.2800003,,,2025-01-30,US
FHI,"Federated Hermes, Inc.",38.75,41.0,5.8064516129032295,8.0,0.0,2.0,E,0.0,1.12,11.996904,9.382566,1.8265,3.2,2.7,0.0,12.0,2025-01-29,US
FHN,First Horizon Corporation,21.54,23.4,8.635097493036215,15.0,60.0,5.0,E,5.181058495821728,0.94,15.838236,13.719746,,2.79,2.79,0.0,4.0,2025-01-15,US
FI,"Fiserv, Inc.",235.69,253.86295,7.710530781959357,34.0,100.0,9.0,E,7.710530781959358,0.946,43.890133,23.12954,1.2184,,1.3099999,0.0,4.0,2025-02-04,US
FIBK,"First Interstate BancSystem, Inc.",30.7,35.5,15.63517915309447,8.0,75.0,4.0,E,11.726384364820852,0.84,14.018265,12.479675,,6.12,2.96,0.0,6.0,2025-01-28,US
FICO,Fair Isaac Corporation,1886.35,2038.2245,8.051236514962756,18.0,80.0,5.0,E,6.440989211970204,1.39,86.21344,50.749264,1.8538,,3.26,0.0,12.0,2025-02-03,US
FIGS,"FIGS, Inc.",4.57,5.25714,15.035886214442009,7.0,0.0,1.0,E,0.0,,228.50002,57.125004,,,14.829999,0.0,3.0,2025-02-26,US
FIHL,Fidelis Insurance Holdings Limited,14.71,19.66667,33.695921142080195,9.0,33.33,9.0,A,11.230850516655329,,15.010203,4.1789775,,2.72,2.0599999,,,2025-02-24,US
FINV,FinVolution Group,8.24,7.466774,-9.38381067961165,7.0,83.33,6.0,A,-7.819529439320387,0.49,7.1652174,5.605442,,2.88,2.2,,,2024-11-17,US
FIP,FTAI Infrastructure Inc.,5.84,12.0,105.47945205479454,3.0,100.0,3.0,A,105.47945205479454,,,-4.4242425,,2.05,9.91,,,2025-02-26,US
FIS,"Fidelity National Information Services, Inc.",71.12,85.28654,19.919206974128237,26.0,55.55555555555556,9.0,E,11.066226096737909,1.05,50.08451,12.455342,0.5387,2.25,3.88,50.0,2.0,2025-02-10,US
FISI,"Financial Institutions, Inc.",28.02,33.0,17.77301927194861,3.0,50.0,2.0,E,8.886509635974305,0.927,,8.923567,,4.43,1.91,100.0,15.0,2025-01-29,US
FITB,Fifth Third Bancorp,43.47,50.78571,16.829330572808843,21.0,80.0,5.0,E,13.463464458247074,1.257,13.843949,11.909589,3.527,3.4,4.63,0.0,6.0,2025-01-20,US
FIVE,"Five Below, Inc.",86.89,120.4,38.56600299228912,20.0,28.57142857142857,14.0,E,11.018857997796887,1.125,17.989649,17.915464,0.8812,,8.939999,0.0,1.0,2024-12-03,US
FIVN,"Five9, Inc.",36.2,56.04762,54.82767955801104,21.0,100.0,5.0,E,54.82767955801104,0.929,,14.196079,0.73,,7.539999999999999,0.0,5.0,2025-02-19,US
FIX,"Comfort Systems USA, Inc.",363.33,493.0,35.68931825062616,6.0,100.0,1.0,E,35.68931825062616,1.214,24.868584,21.384932,,0.44,3.0199999,0.0,6.0,2025-02-19,US
FIZZ,National Beverage Corp.,39.83,41.0,2.937484308310334,1.0,0.0,1.0,E,0.0,0.806,20.116163,19.334953,,,10.12,0.0,2.0,2024-12-04,US
FL,"Foot Locker, Inc.",17.32,22.66667,30.86991916859123,15.0,35.714285714285715,14.0,E,11.024971131639724,1.461,,8.326923,,,19.06,0.0,2.0,2024-12-03,US
FLDD,FTAC Emerald Acquisition Corp.,6.01,,,,,,,,0.032,,,,,1.0199999,,,2024-11-12,US
FLEX,Flex Ltd.,37.89,48.52875,28.07798891528108,8.0,100.0,1.0,E,28.07798891528109,1.1,15.465305,13.629497,,,4.18,0.0,3.0,2025-01-28,US
FLG,"Flagstar Financial, Inc.",12.0,13.05357,8.779749999999996,14.0,50.0,2.0,E,4.389874999999998,1.098,,-35.294117,,0.33,12.560001000000002,,,2025-01-29,US
FLGT,"Fulgent Genetics, Inc.",15.45,24.0,55.33980582524271,3.0,33.33,3.0,A,18.4447572815534,,,-30.294117,,,7.57,0.0,5.0,2025-02-27,US
FLIC,The First of Long Island Corporation,13.17,16.04,21.791951404707667,1.0,0.0,1.0,A,0.0,0.746,17.56,10.974999,,6.38,0.42,,,2025-01-29,US
FLL,"Full House Resorts, Inc.",4.81,5.6875,18.24324324324325,4.0,25.0,4.0,E,4.560810810810811,1.941,,-11.731708,,,3.99,4.761904761904762,21.0,2024-11-05,US
