symbol,company,price,target_price,upside,analyst_count,buy_percentage,total_ratings,A,EXRET,beta,pe_trailing,pe_forward,peg_ratio,dividend_yield,short_float_pct,insider_buy_pct,insider_transactions,last_earnings,exchange
DOYU,DouYu International Holdings Limited,7.15,7.568042,5.84674125874125,4.0,0.0,6.0,A,0.0,0.959,,-12.118645,,,3.27,,,2024-11-19,US
DP4A.DE,A.P. Møller - Mærsk A/S,1671.0,,,,,,,,0.957,4.488316,,,8.98,,,,2025-02-06,DE
DPLM.L,Diploma PLC,4496.0,4842.333,7.703136120996423,15.0,66.67,15.0,A,5.135680851868316,0.757,46.833332,0.2789082,,1.32,,,,2024-11-19,L
DPZ,"Domino's Pizza, Inc.",489.71,486.90677,-0.5724265381552351,31.0,72.72727272727273,11.0,E,-0.4163102095674438,0.906,29.32395,27.76134,2.8997,1.42,5.3200003,0.0,6.0,2025-02-23,US
DQ,Daqo New Energy Corp.,20.25,25.93778,28.0878024691358,9.0,77.78,9.0,A,21.84669276049383,0.247,,-15.8203125,,,,,,2025-02-26,US
DR0.DE,Deutsche Rohstoff AG,37.6,50.5,34.308510638297875,2.0,100.0,2.0,A,34.308510638297875,1.165,3.17836,3.233018,,4.65,,,,2025-02-28,DE
DRCT,"Direct Digital Holdings, Inc.",0.9485,5.25,453.5055350553505,2.0,83.33333333333334,6.0,A,377.9212792127921,6.538,,2.3134146,,,5.6999996,0.0,12.0,2024-11-11,US
DRD,DRDGOLD Limited,11.01,16.25,47.59309718437783,1.0,100.0,1.0,E,47.59309718437783,1.129,10.28972,16.191177,,1.98,7.630000000000001,,,2025-02-17,US
DRH,DiamondRock Hospitality Company,8.23,10.15909,23.439732685297688,11.0,25.0,12.0,A,5.859933171324423,,45.722218,17.510637,,4.5,14.130001,,,2025-02-26,US
DRI,"Darden Restaurants, Inc.",200.46,198.60715,-0.924299112042315,28.0,75.0,16.0,E,-0.6932243340317362,1.312,22.935928,18.982954,1.9185,2.79,5.7600003,0.0,18.0,2024-12-18,US
DRS,"Leonardo DRS, Inc.",30.45,37.5,23.152709359605915,8.0,0.0,1.0,E,0.0,0.141,38.0625,29.000002,,1.18,2.3599999,0.0,11.0,2025-02-19,US
DRVN,Driven Brands Holdings Inc.,17.53,19.33333,10.28710781517399,12.0,50.0,4.0,E,5.143553907586995,1.158,,14.024,,,13.6,,,2025-02-24,US
DRW8.DE,Drägerwerk AG & Co. KGaA,45.2,,,,,,,,-0.287,7.508306,,,3.85,,,,2025-01-15,DE
DRX.L,Drax Group plc,610.0,850.875,39.4877049180328,8.0,57.14,7.0,A,22.563274590163942,1.141,4.5185184,0.056738906,,3.79,,,,2025-02-27,L
DSGN,"Design Therapeutics, Inc.",4.86,7.0,44.03292181069958,3.0,33.33,3.0,A,14.676172839506169,1.789,,-4.016529,,,12.28,0.0,2.0,2024-11-06,US
DSGR,"Distribution Solutions Group, Inc.",29.48,43.0,45.86160108548168,2.0,100.0,1.0,E,45.86160108548168,0.408,1474.0,17.239765,,,3.39,,,2024-10-30,US
DSHK,Drive Shack Inc.,0.13,,,,,,,,2.258,,-0.25,,,2.25,,,2024-11-21,US
DSI.AE,Drake and Scull International P.J.S.C.,0.343,,,,,,,,0.101,0.19162011,,,,,,,2025-02-12,AE
DSP,Viant Technology Inc.,19.99,23.71429,18.63076538269135,7.0,62.5,8.0,E,11.644228364182094,1.006,249.875,124.9375,,,4.25,0.0,9.0,2024-11-11,US
DSRT.OL,Desert Control AS,4.84,7.5,54.95867768595042,1.0,,,,,1.157,,-6.914286,,,,,,2025-02-12,OL
DSV.CO,DSV A/S,1443.5,1780.7333,23.362196051264306,15.0,100.0,15.0,A,23.362196051264306,0.877,30.673607,24.062344,1.1708,0.48,,,,2025-02-04,CO
DSX,Diana Shipping Inc.,1.86,2.6,39.78494623655913,1.0,100.0,1.0,A,39.78494623655913,1.027,37.2,2.021739,,9.14,1.5,,,2025-02-24,US
DSY.PA,Dassault Systèmes SE,37.98,40.51667,6.678962611900996,21.0,50.0,22.0,A,3.339481305950498,0.62,42.2,27.92647,1.8449,0.61,,,,2025-02-04,PA
DT,"Dynatrace, Inc.",57.25,66.06625,15.399563318777275,32.0,28.57142857142857,14.0,E,4.399875233936364,1.043,35.78125,38.166668,1.1483,,1.53,0.0,9.0,2025-01-29,US
DTC,"Solo Brands, Inc.",0.7461,2.1325,185.8195952285216,4.0,100.0,1.0,E,185.8195952285216,2.454,,2.1944118,,,8.5,100.0,1.0,2024-11-06,US
DTC.AE,Dubai Taxi Company P.J.S.C.,2.68,3.01429,12.473507462686564,7.0,57.14,7.0,A,7.127362164179102,,20.615385,14.888888,,5.09,,,,2025-02-13,AE
DTD2.DE,B+S Banksysteme Aktiengesellschaft,1.94,4.7,142.26804123711344,1.0,100.0,1.0,A,142.26804123711344,,9.7,12.125001,,,,,,2025-02-14,DE
DTE,DTE Energy Company,133.7,138.33333,3.465467464472693,15.0,0.0,2.0,E,0.0,0.684,19.748892,18.54369,2.061,3.26,2.23,0.0,3.0,2025-02-12,US
DTE.DE,Deutsche Telekom AG,34.75,36.14737,4.021208633093543,19.0,73.68,19.0,A,2.9628265208633224,0.631,15.308371,17.46231,31.448,2.59,,,,2025-02-26,DE
DTG.DE,Daimler Truck Holding AG,42.11,46.66944,10.827451911659946,18.0,83.33,18.0,A,9.022515677986233,1.094,10.098321,9.275331,,4.51,,,,2024-11-07,DE
DTM,"DT Midstream, Inc.",96.09,102.78333,6.965688417108962,12.0,100.0,2.0,E,6.965688417108962,0.814,26.691666,21.838634,,3.41,3.83,,,2025-02-25,US
DU.AE,Emirates Integrated Telecommunications Company PJSC,8.07,8.5875,6.412639405204468,8.0,50.0,8.0,A,3.206319702602234,0.194,8.966666,14.944444,,6.63,,,,2025-02-10,AE
DUE.DE,Dürr Aktiengesellschaft,25.22,30.40909,20.575297383029344,11.0,63.64,11.0,A,13.094119254559876,1.508,21.37288,10.087999,,2.78,,,,2024-11-07,DE
DUK,Duke Energy Corporation,117.49,122.07,3.89820410247681,16.0,100.0,1.0,E,3.8982041024768095,0.487,20.612282,18.531546,2.5852,3.56,1.24,0.0,3.0,2025-02-12,US
DUOL,"Duolingo, Inc.",312.07,384.82562,23.31387829653604,16.0,80.0,5.0,E,18.65110263722883,,166.88235,103.33444,,,3.83,0.0,29.0,2025-02-26,US
DV,"DoubleVerify Holdings, Inc.",13.9,21.54762,55.01884892086328,21.0,66.66666666666666,3.0,E,36.67923261390885,,43.4375,30.21739,0.9529,,6.4,12.5,8.0,2025-02-26,US
DVA,DaVita Inc.,147.88,163.26,10.400324587503372,9.0,0.0,1.0,E,0.0,0.934,13.769089,13.121562,1.5171,,10.92,0.0,2.0,2025-02-12,US
DVAX,Dynavax Technologies Corporation,13.79,24.75,79.47788252356783,4.0,50.0,2.0,E,39.73894126178392,1.321,68.95,38.305553,,,19.72,,,2025-02-19,US
DVD.OL,Deep Value Driller AS,13.08,23.510525,79.7440749235474,2.0,100.0,2.0,A,79.7440749235474,0.413,4.6056337,4.3892617,,49.69,,,,2025-02-07,OL
DVN,Devon Energy Corporation,36.22,49.74133,37.33111540585312,30.0,60.0,5.0,E,22.398669243511872,2.022,7.9429827,8.121077,14.898,2.65,3.87,,,2025-02-17,US
DWL.L,Dowlais Group plc,69.5,81.857,17.779856115107904,7.0,57.14,7.0,A,10.159409784172658,,,0.054001555,,6.04,,,,2024-08-13,L
DWNI.DE,Deutsche Wohnen SE,24.4,28.0,14.754098360655751,1.0,,,,,0.783,,8.808664,,0.16,,,,2024-11-08,DE
DWS.DE,DWS Group GmbH & Co. KGaA,46.08,49.07857,6.507313368055567,14.0,42.86,14.0,A,2.789034509548616,1.402,14.048781,11.023924,0.9053,4.77,,,,2025-01-30,DE
DXC,DXC Technology Company,18.37,23.55556,28.228415895481756,9.0,0.0,10.0,A,0.0,1.667,,5.6349697,,,4.99,0.0,2.0,2025-02-03,US
DXCM,"DexCom, Inc.",88.37,101.44,14.790087133642626,23.0,50.0,2.0,E,7.395043566821313,1.142,62.2324,43.53202,1.418,,2.75,0.0,5.0,2025-02-12,US
DXPE,"DXP Enterprises, Inc.",90.47,75.0,-17.09959102464905,1.0,100.0,1.0,E,-17.09959102464905,1.678,23.31701,20.99072,,,5.96,0.0,3.0,2024-11-03,US
DXRX.L,Diaceutics PLC,150.0,199.4,32.93333333333335,5.0,100.0,5.0,A,32.93333333333335,0.646,,0.75376886,,,,,,,L
DY,"Dycom Industries, Inc.",163.86,215.83333,31.718131331624534,6.0,100.0,1.0,E,31.718131331624537,1.421,20.71555,17.543898,,,9.62,0.0,2.0,2025-02-25,US
DYN,"Dyne Therapeutics, Inc.",13.61,48.33333,255.13100661278472,12.0,100.0,3.0,E,255.13100661278477,,,-4.306962,,,12.72,0.0,12.0,2025-02-26,US
E,Eni S.p.A.,28.97,32.61667,12.587745944080076,3.0,0.0,3.0,A,0.0,,17.664635,8.520588,2.672,7.19,0.090000004,,,2025-02-26,US
E4C.DE,ecotel communication ag,13.15,38.5,192.77566539923956,1.0,,,,,0.902,54.791668,5.7173915,,3.57,,,,2024-11-06,DE
E8X.DE,elexxion AG,0.226,,,,,,,,2.398,,,,,,,,,DE
EA,Electronic Arts Inc.,129.12,142.7974,10.592781908302351,23.0,20.0,5.0,E,2.1185563816604702,0.788,32.85496,15.137163,1.6754,0.59,4.8899997,0.0,17.0,2025-02-03,US
EAAS.L,eEnergy Group Plc,4.35,12.350553,183.9207586206897,2.0,100.0,1.0,A,183.9207586206897,1.405,inf,0.10357144,,,,,,,L
EAD.DE,Erlebnis Akademie AG,4.02,12.6,213.43283582089555,1.0,100.0,1.0,A,213.43283582089555,1.123,,1.1420455,,,,,,2024-11-22,DE
EAF,GrafTech International Ltd.,1.17,1.625,38.88888888888891,4.0,0.0,2.0,E,0.0,0.979,,-4.178571,,,6.73,100.0,2.0,2025-02-06,US
EAPI.PA,Euroapi S.A.,2.59,3.38,30.50193050193051,5.0,20.0,5.0,A,6.1003861003861015,0.701,,-21.583334,,,,,,2024-07-30,PA
EAT,"Brinker International, Inc.",164.83,183.0625,11.061396590426488,16.0,14.285714285714285,7.0,E,1.5801995129180693,2.561,28.666088,26.585485,,,13.319999,0.0,11.0,2025-01-28,US
EB,"Eventbrite, Inc.",2.44,4.78,95.9016393442623,5.0,0.0,1.0,E,0.0,,,-40.666668,,,4.1100003,0.0,3.0,2025-02-26,US
EBAY,eBay Inc.,64.74,65.01071,0.4181495211615926,28.0,33.33333333333333,9.0,E,0.1393831737205308,1.347,16.389874,12.402299,,1.79,4.62,0.0,11.0,2025-02-25,US
EBC,"Eastern Bankshares, Inc.",17.89,21.25,18.781442146450523,4.0,100.0,1.0,E,18.781442146450523,0.943,27.106058,13.7615385,,2.68,2.23,0.0,2.0,2025-01-22,US
EBF,"Ennis, Inc.",21.2,25.0,17.9245283018868,1.0,100.0,1.0,A,17.9245283018868,0.408,13.417722,15.035461,,4.72,2.8099999,,,2024-12-22,US
EBK.DE,EnBW Energie Baden-Württemberg AG,63.2,,,,,,,,0.342,28.468468,,,2.37,,,,2024-11-12,DE
EBO.DE,Erste Group Bank AG,64.34,,,,,,,,1.459,8.694594,,,3.92,,,,2025-02-28,DE
EBR,Centrais Elétricas Brasileiras S.A. - Eletrobrás,6.52,8.83333,35.480521472392645,3.0,100.0,3.0,A,35.480521472392645,0.645,8.578947,9.055555,,3.37,0.23999999,,,2024-11-06,US
EBS,Emergent BioSolutions Inc.,7.48,13.5,80.48128342245988,2.0,100.0,4.0,E,80.48128342245988,1.618,,2.5016723,,,15.909999999999998,0.0,2.0,2024-11-06,US
EC,Ecopetrol S.A.,9.88,9.48182,-4.030161943319833,11.0,0.0,1.0,E,-0.0,0.702,4.915423,5.6136365,,32.33,6.510000000000001,,,2024-11-14,US
EC.PA,TotalEnergies EP Gabon Société Anonyme,175.0,,,,,,,,0.709,20.068808,,,50.95,,,,2025-02-05,PA
ECDA,"ECD Automotive Design, Inc.",0.85,8.0,841.1764705882354,1.0,100.0,1.0,A,841.1764705882354,-1.533,,,,,0.64,,,2024-11-17,US
ECF.DE,Mountain Alliance AG,2.48,5.0,101.61290322580643,1.0,,,,,0.582,,-11.809525,,,,,,,DE
ECG,"Everus Construction Group, Inc.",41.6,61.66667,48.23718750000001,3.0,100.0,1.0,E,48.23718750000001,,14.80427,14.817453,,,,100.0,3.0,2025-02-10,US
ECK.DE,LUDWIG BECK am Rathauseck - Textilhaus Feldmeier AG,12.2,20.0,63.934426229508205,1.0,100.0,1.0,A,63.934426229508205,0.208,76.25,12.2,,1.23,,,,,DE
ECL,Ecolab Inc.,269.01,283.756,5.481580610386216,20.0,80.0,5.0,E,4.385264488308973,1.146,36.50068,35.868,2.4154,0.97,0.97,6.25,16.0,2025-02-10,US
ECO.L,Eco (Atlantic) Oil & Gas Ltd.,9.75,125.0,1182.0512820512822,1.0,100.0,1.0,A,1182.0512820512822,1.997,,-1625.0,,,,,,2025-02-27,L
ECONB.BR,Econocom Group SE,1.79,2.36667,32.21620111731844,3.0,0.0,3.0,A,0.0,1.36,5.59375,4.2619047,,8.94,,,,2025-02-13,BR
ECOR.L,Ecora Resources PLC,59.2,127.0,114.52702702702702,5.0,100.0,5.0,A,114.52702702702702,0.608,9.866667,7.4,,7.99,,,,,L
ECPG,"Encore Capital Group, Inc.",37.715,59.75,58.4250298289805,4.0,100.0,1.0,E,58.4250298289805,1.551,,5.05563,,,8.77,0.0,1.0,2025-02-25,US
ECVT,Ecovyst Inc.,6.79,9.78571,44.11944035346096,7.0,100.0,1.0,E,44.11944035346096,1.007,,8.180723,,,2.3699999,,,2025-02-26,US
ECX,ECARX Holdings Inc.,2.16,4.0335,86.7361111111111,6.0,100.0,1.0,E,86.7361111111111,0.31,,-16.615385,,,0.059999997,,,2024-11-06,US
ED,"Consolidated Edison, Inc.",101.52,99.4,-2.088258471237181,15.0,0.0,3.0,E,-0.0,0.381,19.374046,18.064056,8.6674,3.35,5.94,,,2025-02-19,US
ED4.DE,EDAG Engineering Group AG,6.88,8.83333,28.39142441860465,3.0,0.0,3.0,A,0.0,0.188,8.094117,8.493827,,7.99,,,,2024-11-06,DE
EDEN.PA,Edenred SE,30.67,43.64375,42.301108575154856,16.0,75.0,16.0,A,31.725831431366142,0.675,15.258707,11.184287,1.2468,3.95,,,,2025-02-18,PA
EDIT,"Editas Medicine, Inc.",1.92,3.75,95.3125,8.0,42.85714285714285,14.0,E,40.848214285714285,1.941,,-0.8170213,,,26.76,0.0,4.0,2024-11-03,US
EDL.DE,Edel SE & Co. KGaA,4.56,7.5,64.47368421052633,1.0,100.0,1.0,A,64.47368421052633,1.011,8.769231,8.603774,,6.58,,,,,DE
EDN,Empresa Distribuidora y Comercializadora Norte Sociedad Anónima,34.56,48.5,40.33564814814814,2.0,100.0,2.0,A,40.33564814814814,0.988,13.343631,27.870968,,,3.78,,,2024-11-07,US
EDR,"Endeavor Group Holdings, Inc.",32.59,28.14286,-13.64571954587298,7.0,12.5,8.0,A,-1.7057149432341223,,,13.868086,,0.74,4.32,0.0,3.0,2025-02-26,US
EDU,New Oriental Education & Technology Group Inc.,48.08,67.36004,40.099916805324455,23.0,0.0,4.0,E,0.0,0.415,20.904348,11.129629,0.7503,,7.16,,,2025-01-20,US
EDV.L,Endeavour Mining plc,1544.0,2267.0142,46.82734455958551,7.0,100.0,7.0,A,46.82734455958551,0.871,,644.6307,,5.94,,,,2024-11-07,L
EE,"Excelerate Energy, Inc.",30.68,31.5,2.672750977835725,10.0,100.0,1.0,E,2.672750977835725,1.408,24.15748,24.544,,0.78,6.1300002,,,2025-02-25,US
EEE.L,Empire Metals Limited,9.6,,,,,,,,1.932,,,,,,,,,L
EEFT,"Euronet Worldwide, Inc.",102.46,129.0,25.90279133320321,8.0,50.0,2.0,E,12.951395666601606,1.434,15.885272,10.562886,0.693,,3.53,,,2025-02-12,US
EFC,Ellington Financial Inc.,14.35,14.03571,-2.1901742160278737,7.0,75.0,8.0,A,-1.6426306620209052,,10.551471,8.96875,,10.87,6.5600000000000005,,,2025-02-26,US
EFF.DE,Deutsche Effecten- und Wechsel-Beteiligungsgesellschaft AG,0.29,1.45,400.0,2.0,,,,,1.059,,1.7058823,,,,,,2023-09-28,DE
EFG.PA,Eagle Football Group SA,2.0,1.6,-20.0,1.0,0.0,1.0,A,-0.0,0.266,,-4.0816326,,,,,,2025-01-27,PA
EFSC,Enterprise Financial Services Corp,59.08,68.75,16.367637102234255,4.0,100.0,2.0,E,16.367637102234255,1.004,12.231885,13.013216,,1.96,1.39,0.0,1.0,2025-01-26,US
EFX,Equifax Inc.,245.2,292.5321,19.30346655791193,19.0,100.0,5.0,E,19.30346655791193,1.579,50.766045,26.057386,0.9427,0.64,2.5,0.0,7.0,2025-02-05,US
EG,"Everest Group, Ltd.",353.22,404.5,14.51786422059904,13.0,50.0,2.0,E,7.25893211029952,0.644,11.111041,5.3139763,,2.26,3.35,,,2025-02-02,US
EGAN,eGain Corporation,4.9,8.0,63.26530612244896,2.0,100.0,1.0,E,63.26530612244896,0.403,32.666664,16.896553,,,2.29,0.0,1.0,2025-02-12,US
EGBN,"Eagle Bancorp, Inc.",23.26,27.66667,18.94527085124677,3.0,0.0,2.0,E,0.0,,,9.15748,,2.84,8.28,0.0,1.0,2025-01-21,US
EGHT,"8x8, Inc.",2.5,3.215,28.6,10.0,66.66666666666666,3.0,E,19.066666666666663,1.667,,5.8139534,,,6.61,0.0,7.0,2025-02-03,US
EGL.LS,"Mota-Engil, SGPS, S.A.",2.99,4.98,66.5551839464883,4.0,66.67,3.0,A,44.37234113712375,1.399,6.7954545,7.666667,,4.2,,,,2025-02-27,LS
EGLA.MI,EuroGroup Laminations S.p.A.,2.828,4.3,52.05091937765205,5.0,80.0,5.0,A,41.64073550212164,0.848,14.14,10.969744,,1.49,,,,2024-11-14,MI
EGO,Eldorado Gold Corporation,13.77,18.1,31.445170660856945,5.0,50.0,10.0,A,15.722585330428474,1.193,9.431507,7.735955,,,,100.0,60.0,2025-02-19,US
EGRX,"Eagle Pharmaceuticals, Inc.",1.2,,,,,,,,0.781,1.4117647,0.3448276,,,4.19,,,2024-11-14,US
EGY,"VAALCO Energy, Inc.",4.0,9.16667,129.16675,3.0,100.0,3.0,A,129.16675,1.172,4.6511626,6.896552,,6.25,3.97,100.0,1.0,2025-01-15,US
EH,EHang Holdings Limited,22.96,25.789772,12.324790940766553,7.0,100.0,1.0,E,12.324790940766553,0.938,,99.82608,,,14.07,,,2024-12-30,US
EHAB,"Enhabit, Inc.",8.37,8.9,6.332138590203118,5.0,50.0,2.0,E,3.166069295101559,1.392,,29.892857,,,4.2,100.0,5.0,2024-11-05,US
EHC,Encompass Health Corporation,100.14,117.25,17.08607948871579,12.0,100.0,3.0,E,17.08607948871579,0.804,22.302896,20.94979,,0.68,1.98,0.0,1.0,2025-02-05,US
EHTH,"eHealth, Inc.",8.81,10.625,20.60158910329171,4.0,20.0,5.0,A,4.120317820658341,0.319,,-41.952385,,,0.7799999999999999,0.0,1.0,2025-02-25,US
EIFF.PA,Société de la Tour Eiffel,5.08,,,,,,,,0.6,,5.029703,,,,,,,PA
EIG,"Employers Holdings, Inc.",51.8,57.0,10.038610038610042,2.0,33.33,3.0,A,3.3458687258687267,0.275,10.997876,13.924731,,2.32,2.09,0.0,2.0,2025-02-19,US
EIOF.OL,Eidesvik Offshore ASA,12.5,,,,,,,,0.793,11.061947,-2.7292576,,2.0,,,,2025-02-18,OL
EIX,Edison International,54.44,71.49353,31.325367376928742,17.0,100.0,1.0,E,31.32536737692875,,16.44713,9.550878,0.6402,6.08,2.6800001,0.0,5.0,2025-02-26,US
EJH,E-Home Household Service Holdings Limited,0.5536,,,,,,,,2.265,,,,,7.939999999999999,,,,US
EKF.L,EKF Diagnostics Holdings plc,21.5,34.0,58.13953488372092,3.0,66.67,3.0,A,38.761627906976734,0.544,21.5,0.14827587,,,,,,,L
EKI.PA,EKINOPS S.A.,3.165,5.68333,79.56808846761452,6.0,100.0,6.0,A,79.56808846761452,0.882,,17.583332,,,,,,2025-01-02,PA
EKOP.BR,Ekopak NV,13.5,20.0,48.14814814814814,2.0,100.0,2.0,A,48.14814814814814,0.246,,99.99999,,,,,,2024-09-23,BR
EKT.DE,Energiekontor AG,43.1,132.5,207.4245939675174,2.0,100.0,2.0,A,207.42459396751735,1.008,8.162878,7.952029,,2.78,,,,2024-11-14,DE
EL,The Estée Lauder Companies Inc.,71.91,76.48,6.355166179947158,28.0,25.0,8.0,E,1.5887915449867895,1.023,,26.633335,2.0383,1.95,3.54,87.5,8.0,2025-02-03,US
EL.PA,EssilorLuxottica Société anonyme,286.9,265.6316,-7.413175322411991,19.0,60.0,20.0,A,-4.447905193447195,0.92,55.81712,37.405476,2.7265,1.38,,,,2025-02-12,PA
ELABS.OL,Elliptic Laboratories ASA,10.2,19.0,86.27450980392157,1.0,100.0,1.0,A,86.27450980392157,,,9.357798,,,,,,2024-11-29,OL
ELAN,Elanco Animal Health Incorporated,11.17,15.75,41.00268576544315,12.0,75.0,4.0,E,30.75201432408236,1.418,16.42647,11.882978,1.1327,,4.94,,,2025-02-24,US
ELB.DE,elumeo SE,1.96,4.45,127.04081632653065,2.0,,,,,1.425,,21.777777,,,,,,2024-11-14,DE
ELE.MC,"Endesa, S.A.",21.43,23.30762,8.761642557162851,21.0,52.38,21.0,A,4.589348371441901,0.638,20.805826,11.83978,0.5636,4.67,,,,2025-02-27,MC
ELEC.PA,Électricite de Strasbourg Société Anonyme,139.0,,,,,,,,0.47,7.080999,,,7.91,,,,2025-02-14,PA
ELF,"e.l.f. Beauty, Inc.",70.25,95.24353,35.577978647686834,17.0,61.53846153846154,13.0,E,21.89414070626882,1.466,42.06587,16.299305,,,18.38,0.0,5.0,2025-02-05,US
ELG.DE,Elmos Semiconductor SE,67.8,88.83333,31.022610619469027,6.0,66.67,6.0,A,20.6827745,1.714,11.375839,11.60959,,1.25,,,,2025-02-18,DE
ELI.BR,Elia Group SA/NV,63.65,100.76923,58.317721916732125,13.0,76.92,13.0,A,44.857991698350354,0.642,13.62955,11.386404,,3.13,,,,2024-11-29,BR
ELIMP.OL,Elektroimportøren AS,12.7,16.5,29.9212598425197,2.0,100.0,2.0,A,29.9212598425197,0.886,14.597701,15.679012,,,,,,2025-02-12,OL
ELIOR.PA,Elior Group SA,2.592,3.35909,29.594521604938272,11.0,45.45,11.0,A,13.450710069444447,2.356,,7.854545,,,,,,2024-11-20,PA
ELIS.PA,Elis SA,19.61,24.74286,26.174706782253956,14.0,92.86,14.0,A,24.30583271800102,1.809,20.010204,14.210145,,2.19,,,,2024-10-30,PA
ELISA.HE,Elisa Oyj,44.34,47.16667,6.374988723500219,15.0,35.29,17.0,A,2.249733520523227,0.26,19.883408,17.736,,5.28,,,,2025-01-31,HE
ELIX.L,Elixirr International plc,865.0,1036.667,19.845895953757207,3.0,100.0,2.0,A,19.845895953757207,0.593,24.027775,0.1786083,,1.83,,,,,L
ELK.OL,Elkem ASA,22.76,26.2,15.114235500878712,5.0,60.0,5.0,A,9.068541300527228,1.523,7.1125,10.685446,,1.32,,,,2025-02-12,OL
ELM.L,Elementis plc,151.0,181.93689,20.48800662251655,8.0,88.89,9.0,A,18.21178908675496,1.982,,13.727273,,1.66,,,,,L
ELME,Elme Communities,17.39,17.66667,1.590971822886722,3.0,0.0,1.0,E,0.0,0.926,,-158.09091,,4.14,4.52,,,2025-02-12,US
ELMRA.OL,Elmera Group ASA,32.4,31.66667,-2.2633641975308594,3.0,66.67,3.0,A,-1.5089849104938238,0.782,10.15674,10.519482,,7.1,,,,2025-02-13,OL
ELO.OL,Elopak ASA,40.5,47.74305,17.884074074074064,4.0,75.0,4.0,A,13.413055555555548,0.578,15.697675,139.65518,,3.73,,,,2025-02-11,OL
ELP,Companhia Paranaense de Energia - COPEL,6.66,7.2475,8.821321321321317,4.0,100.0,3.0,A,8.821321321321317,,12.566038,9.123287,,2.18,0.13,,,2025-02-26,US
ELS,"Equity LifeStyle Properties, Inc.",68.58,74.10714,8.05940507436571,14.0,33.33333333333333,3.0,E,2.6864683581219038,0.802,34.989796,34.989796,4.9012,3.0,2.52,,,2025-01-26,US
ELTK,Eltek Ltd.,11.58,18.0,55.44041450777202,1.0,,,,,0.459,13.6235285,10.722221,0.2436,2.0,0.36000002,,,2024-11-18,US
ELV,"Elevance Health, Inc.",396.88,494.28683,24.54314402338238,19.0,75.0,4.0,E,18.407358017536783,0.842,15.454828,11.355651,0.8649,1.72,1.43,0.0,1.0,2025-01-22,US
ELVN,"Enliven Therapeutics, Inc.",20.83,37.85714,81.7433509361498,7.0,100.0,2.0,E,81.7433509361498,1.125,,-8.78903,,,35.930002,0.0,32.0,2024-11-12,US
EMAAR.AE,Emaar Properties PJSC,13.55,15.71273,15.96110701107012,11.0,100.0,11.0,A,15.96110701107012,0.832,8.85621,9.609929,,7.19,,,,2025-02-14,AE
EMAARDEV.AE,Emaar Development PJSC,12.9,14.63091,13.417906976744188,11.0,81.82,11.0,A,10.978531488372091,0.681,6.7539268,5.117443,,5.23,,,,2025-02-14,AE
EMAN.L,Everyman Media Group plc,40.5,160.0,295.0617283950617,1.0,100.0,1.0,A,295.0617283950617,1.107,,-0.6230769,,,,,,2021-09-23,L
EMBC,Embecta Corp.,13.5,22.0,62.96296296296296,3.0,25.0,4.0,A,15.74074074074074,1.153,13.636363,5.9471364,,4.44,3.97,50.0,2.0,2025-02-05,US
EME,"EMCOR Group, Inc.",408.91,519.8,27.11843681983808,5.0,100.0,1.0,E,27.118436819838077,1.112,19.010227,18.328552,,0.24,2.28,,,2025-02-25,US
EME.L,Empyrean Energy Plc,0.13,,,,,,,,1.881,,-0.012999999,,,,,,2024-12-18,L
EMEIS.PA,,10.966,9.475,-13.596571220134956,4.0,25.0,4.0,A,-3.399142805033739,0.634,0.022198379,-548.3,,,,,,,PA
EMG.L,Man Group Plc,213.0,261.5962,22.81511737089201,14.0,78.57,14.0,A,17.92583771830985,0.732,10.650001,7.607143,,6.3,,,,2025-02-27,L
EMGS.OL,Electromagnetic Geoservices ASA,2.025,,,,,,,,1.868,9.204546,-25.312502,,,,,,2025-02-11,OL
EMH.DE,pferdewetten.de AG,3.2,9.33333,191.6665625,3.0,33.33,3.0,A,63.88246528124999,0.883,,12.8,,,,,,2024-11-11,DE
EMIRATESNBD.AE,Emirates NBD Bank PJSC,22.1,25.13929,13.75244343891402,14.0,80.0,15.0,A,11.001954751131215,0.748,6.207865,6.3173723,,4.52,,,,2025-01-29,AE
EMN,Eastman Chemical Company,97.85,115.556,18.09504343382729,20.0,50.0,6.0,E,9.047521716913645,1.457,12.757497,11.247127,1.5656,3.39,2.72,0.0,10.0,2025-01-29,US
EMPOWER.AE,Emirates Central Cooling Systems Corporation,1.66,2.129,28.25301204819277,10.0,70.0,10.0,A,19.77710843373494,-0.111,18.444443,16.599998,,5.2,,,,2025-02-14,AE
EMR,Emerson Electric Co.,121.61,141.89714,16.682131403667476,28.0,66.66666666666666,3.0,E,11.121420935778318,1.337,34.25634,19.242088,1.6157,1.74,2.5899999,0.0,5.0,2025-02-04,US
EN.PA,Bouygues SA,33.04,35.96,8.837772397094446,10.0,30.0,10.0,A,2.6513317191283337,0.905,12.421053,9.892216,1.6467,5.75,,,,2024-11-05,PA
ENAV.MI,ENAV S.p.A.,3.366,4.48333,33.19459298871061,6.0,66.67,6.0,A,22.130835145573364,0.859,15.3,13.464,,6.83,,,,2024-11-14,MI
ENB,Enbridge Inc.,42.73,44.134,3.285747718230758,6.0,100.0,1.0,E,3.285747718230758,0.902,26.214724,19.967289,,6.22,3.54,,,2025-02-13,US
